EmployeeLeave,StartDateLeave,EndDateLeave,date_work,WorkHours,TimeSheetTransactionID,Check_DATA
JRK11998,2023-11-13,2023-11-16,2023-11-16,1.4,JRK11998-P4C-1245246,TRUE
JRK11998,2023-11-13,2023-11-16,2023-11-16,0.6,JRK11998-P7B-1145246,TRUE
JRK11998,2023-11-13,2023-11-16,2023-11-16,1.2,JRK11998-P8C-1145246,TRUE
JRK11998,2023-11-13,2023-11-16,2023-11-16,2.1,JRK11998-P8C-1245246,TRUE
JRK11998,2023-11-13,2023-11-16,2023-11-16,1.1,JRK11998-P9B-1145246,TRUE
JRK11998,2023-11-13,2023-11-16,2023-11-16,1.6,JRK11998-P9B-1245246,TRUE
JRK11998,2023-12-04,2023-12-04,2023-12-04,1,JRK11998-P4C-1145264,TRUE
JRK11998,2023-12-04,2023-12-04,2023-12-04,0.6,JRK11998-P4C-1245264,TRUE
JRK11998,2023-12-04,2023-12-04,2023-12-04,0.5,JRK11998-P7B-1145264,TRUE
JRK11998,2023-12-04,2023-12-04,2023-12-04,0.7,JRK11998-P8C-1145264,TRUE
JRK11998,2023-12-04,2023-12-04,2023-12-04,0.5,JRK11998-P8C-1245264,TRUE
JRK11998,2023-12-04,2023-12-04,2023-12-04,0.6,JRK11998-P9B-1145264,TRUE
JRK11998,2023-12-04,2023-12-04,2023-12-04,1.2,JRK11998-P9B-1245264,TRUE
JRK11998,2023-12-05,2023-12-05,2023-12-05,2.1,JRK11998-P4C-1145265,TRUE
JRK11998,2023-12-05,2023-12-05,2023-12-05,1,JRK11998-P4C-1245265,TRUE
JRK11998,2023-12-05,2023-12-05,2023-12-05,1.9,JRK11998-P7B-1145265,TRUE
JRK11998,2023-12-05,2023-12-05,2023-12-05,1.1,JRK11998-P8C-1145265,TRUE
JRK11998,2023-12-05,2023-12-05,2023-12-05,0.7,JRK11998-P8C-1245265,TRUE
JRK11998,2023-12-05,2023-12-05,2023-12-05,2,JRK11998-P9B-1145265,TRUE
JRK11998,2023-12-05,2023-12-05,2023-12-05,1.5,JRK11998-P9B-1245265,TRUE
JRK11998,2023-12-13,2023-12-13,2023-12-13,1.9,JRK11998-P4C-1145273,TRUE
JRK11998,2023-12-13,2023-12-13,2023-12-13,0.5,JRK11998-P4C-1245273,TRUE
JRK11998,2023-12-13,2023-12-13,2023-12-13,1.9,JRK11998-P7B-1145273,TRUE
JRK11998,2023-12-13,2023-12-13,2023-12-13,0.5,JRK11998-P8C-1145273,TRUE
JRK11998,2023-12-13,2023-12-13,2023-12-13,1.5,JRK11998-P8C-1245273,TRUE
JRK11998,2023-12-13,2023-12-13,2023-12-13,0.9,JRK11998-P9B-1145273,TRUE
JRK11998,2023-12-13,2023-12-13,2023-12-13,0.9,JRK11998-P9B-1245273,TRUE
JRK11998,2023-12-26,2023-12-26,2023-12-26,0.5,JRK11998-P4C-1145286,TRUE
JRK11998,2023-12-26,2023-12-26,2023-12-26,1.3,JRK11998-P4C-1245286,TRUE
JRK11998,2023-12-26,2023-12-26,2023-12-26,1.6,JRK11998-P7B-1145286,TRUE
JRK11998,2023-12-26,2023-12-26,2023-12-26,2.1,JRK11998-P8C-1145286,TRUE
JRK11998,2023-12-26,2023-12-26,2023-12-26,0.6,JRK11998-P8C-1245286,TRUE
JRK11998,2023-12-26,2023-12-26,2023-12-26,1.1,JRK11998-P9B-1145286,TRUE
JRK11998,2023-12-26,2023-12-26,2023-12-26,1,JRK11998-P9B-1245286,TRUE
JRK11998,2023-12-28,2023-12-28,2023-12-28,1.1,JRK11998-P4C-1145288,TRUE
JRK11998,2023-12-28,2023-12-28,2023-12-28,0.9,JRK11998-P4C-1245288,TRUE
JRK11998,2023-12-28,2023-12-28,2023-12-28,2.1,JRK11998-P7B-1145288,TRUE
JRK11998,2023-12-28,2023-12-28,2023-12-28,2.1,JRK11998-P8C-1145288,TRUE
JRK11998,2023-12-28,2023-12-28,2023-12-28,1.3,JRK11998-P8C-1245288,TRUE
JRK11998,2023-12-28,2023-12-28,2023-12-28,0.8,JRK11998-P9B-1145288,TRUE
JRK11998,2023-12-28,2023-12-28,2023-12-28,2.1,JRK11998-P9B-1245288,TRUE
KMM21997,2023-06-01,2023-06-01,2023-06-01,3.1,KMM21997-P8B-1345078,TRUE
KMM21997,2023-06-01,2023-06-01,2023-06-01,5.8,KMM21997-P8B-1445078,TRUE
KMM21997,2023-06-05,2023-06-05,2023-06-05,3.7,KMM21997-P4C-1345082,TRUE
KMM21997,2023-06-05,2023-06-05,2023-06-05,2.6,KMM21997-P4C-1445082,TRUE
KMM21997,2023-06-05,2023-06-05,2023-06-05,1.3,KMM21997-P8B-1345082,TRUE
KMM21997,2023-06-05,2023-06-05,2023-06-05,1.1,KMM21997-P8B-1445082,TRUE
KMM21997,2023-06-26,2023-06-26,2023-06-26,3.5,KMM21997-P4C-1345103,TRUE
KMM21997,2023-06-26,2023-06-26,2023-06-26,1.6,KMM21997-P4C-1445103,TRUE
KMM21997,2023-06-26,2023-06-26,2023-06-26,3.3,KMM21997-P8B-1345103,TRUE
KMM21997,2023-06-26,2023-06-26,2023-06-26,1.1,KMM21997-P8B-1445103,TRUE
KMM21997,2023-06-27,2023-06-27,2023-06-27,1.7,KMM21997-P4C-1345104,TRUE
KMM21997,2023-06-27,2023-06-27,2023-06-27,3.3,KMM21997-P4C-1445104,TRUE
KMM21997,2023-06-27,2023-06-27,2023-06-27,2.1,KMM21997-P8B-1345104,TRUE
KMM21997,2023-06-27,2023-06-27,2023-06-27,1.8,KMM21997-P8B-1445104,TRUE
KMM21997,2023-07-04,2023-07-04,2023-07-04,1.3,KMM21997-P4C-1345111,TRUE
KMM21997,2023-07-04,2023-07-04,2023-07-04,2.5,KMM21997-P4C-1445111,TRUE
KMM21997,2023-07-04,2023-07-04,2023-07-04,0.6,KMM21997-P8B-1345111,TRUE
KMM21997,2023-07-04,2023-07-04,2023-07-04,0.7,KMM21997-P8B-1445111,TRUE
KMM21997,2023-07-04,2023-07-04,2023-07-04,1.8,KMM21997-P9B-1345111,TRUE
KMM21997,2023-07-04,2023-07-04,2023-07-04,2.4,KMM21997-P9B-1445111,TRUE
KMM21997,2023-08-09,2023-08-09,2023-08-09,0.6,KMM21997-P4C-1345147,TRUE
KMM21997,2023-08-09,2023-08-09,2023-08-09,1.5,KMM21997-P4C-1445147,TRUE
KMM21997,2023-08-09,2023-08-09,2023-08-09,2.5,KMM21997-P8B-1345147,TRUE
KMM21997,2023-08-09,2023-08-09,2023-08-09,0.6,KMM21997-P8B-1445147,TRUE
KMM21997,2023-08-09,2023-08-09,2023-08-09,1.5,KMM21997-P9B-1345147,TRUE
KMM21997,2023-08-09,2023-08-09,2023-08-09,1.7,KMM21997-P9B-1445147,TRUE
KMM21997,2023-09-05,2023-09-05,2023-09-05,1.1,KMM21997-P4C-1345174,TRUE
KMM21997,2023-09-05,2023-09-05,2023-09-05,2.3,KMM21997-P4C-1445174,TRUE
KMM21997,2023-09-05,2023-09-05,2023-09-05,0.8,KMM21997-P8B-1345174,TRUE
KMM21997,2023-09-05,2023-09-05,2023-09-05,2.5,KMM21997-P8B-1445174,TRUE
KMM21997,2023-09-05,2023-09-05,2023-09-05,1.2,KMM21997-P9B-1345174,TRUE
KMM21997,2023-09-05,2023-09-05,2023-09-05,2.5,KMM21997-P9B-1445174,TRUE
KMM21997,2023-09-06,2023-09-06,2023-09-06,0.8,KMM21997-P4C-1345175,TRUE
KMM21997,2023-09-06,2023-09-06,2023-09-06,2.1,KMM21997-P4C-1445175,TRUE
KMM21997,2023-09-06,2023-09-06,2023-09-06,2,KMM21997-P8B-1345175,TRUE
KMM21997,2023-09-06,2023-09-06,2023-09-06,2.6,KMM21997-P8B-1445175,TRUE
KMM21997,2023-09-06,2023-09-06,2023-09-06,1.8,KMM21997-P9B-1345175,TRUE
KMM21997,2023-09-06,2023-09-06,2023-09-06,2.5,KMM21997-P9B-1445175,TRUE
KMM21997,2023-09-07,2023-09-07,2023-09-07,2,KMM21997-P4C-1345176,TRUE
KMM21997,2023-09-07,2023-09-07,2023-09-07,1.8,KMM21997-P4C-1445176,TRUE
KMM21997,2023-09-07,2023-09-07,2023-09-07,2.3,KMM21997-P8B-1345176,TRUE
KMM21997,2023-09-07,2023-09-07,2023-09-07,1.5,KMM21997-P8B-1445176,TRUE
KMM21997,2023-09-07,2023-09-07,2023-09-07,1.6,KMM21997-P9B-1345176,TRUE
KMM21997,2023-09-07,2023-09-07,2023-09-07,2.3,KMM21997-P9B-1445176,TRUE
KMM21997,2023-09-12,2023-09-12,2023-09-12,1.1,KMM21997-P4C-1345181,TRUE
KMM21997,2023-09-12,2023-09-12,2023-09-12,2,KMM21997-P4C-1445181,TRUE
KMM21997,2023-09-12,2023-09-12,2023-09-12,2,KMM21997-P8B-1345181,TRUE
KMM21997,2023-09-12,2023-09-12,2023-09-12,1.5,KMM21997-P8B-1445181,TRUE
KMM21997,2023-09-12,2023-09-12,2023-09-12,2.3,KMM21997-P9B-1345181,TRUE
KMM21997,2023-09-12,2023-09-12,2023-09-12,2.1,KMM21997-P9B-1445181,TRUE
KMM21997,2023-09-14,2023-09-14,2023-09-14,1.4,KMM21997-P4C-1345183,TRUE
KMM21997,2023-09-14,2023-09-14,2023-09-14,2.5,KMM21997-P4C-1445183,TRUE
KMM21997,2023-09-14,2023-09-14,2023-09-14,1.9,KMM21997-P8B-1345183,TRUE
KMM21997,2023-09-14,2023-09-14,2023-09-14,0.6,KMM21997-P8B-1445183,TRUE
KMM21997,2023-09-14,2023-09-14,2023-09-14,2.1,KMM21997-P9B-1345183,TRUE
KMM21997,2023-09-14,2023-09-14,2023-09-14,2.1,KMM21997-P9B-1445183,TRUE
KMM21997,2023-09-22,2023-09-22,2023-09-22,0.5,KMM21997-P4C-1345191,TRUE
KMM21997,2023-09-22,2023-09-22,2023-09-22,0.6,KMM21997-P4C-1445191,TRUE
KMM21997,2023-09-22,2023-09-22,2023-09-22,2,KMM21997-P8B-1345191,TRUE
KMM21997,2023-09-22,2023-09-22,2023-09-22,1.1,KMM21997-P8B-1445191,TRUE
KMM21997,2023-09-22,2023-09-22,2023-09-22,2.4,KMM21997-P9B-1345191,TRUE
KMM21997,2023-09-22,2023-09-22,2023-09-22,1.4,KMM21997-P9B-1445191,TRUE
KMM21997,2023-10-18,2023-10-18,2023-10-18,1.6,KMM21997-P4C-1345217,TRUE
KMM21997,2023-10-18,2023-10-18,2023-10-18,1.8,KMM21997-P4C-1445217,TRUE
KMM21997,2023-10-18,2023-10-18,2023-10-18,1.4,KMM21997-P8B-1345217,TRUE
KMM21997,2023-10-18,2023-10-18,2023-10-18,0.7,KMM21997-P8B-1445217,TRUE
KMM21997,2023-10-18,2023-10-18,2023-10-18,0.8,KMM21997-P9B-1345217,TRUE
KMM21997,2023-10-18,2023-10-18,2023-10-18,0.8,KMM21997-P9B-1445217,TRUE
KMM21997,2023-11-28,2023-11-28,2023-11-28,1.4,KMM21997-P4C-1345258,TRUE
KMM21997,2023-11-28,2023-11-28,2023-11-28,1.3,KMM21997-P4C-1445258,TRUE
KMM21997,2023-11-28,2023-11-28,2023-11-28,1.1,KMM21997-P8C-1345258,TRUE
KMM21997,2023-11-28,2023-11-28,2023-11-28,1.8,KMM21997-P8C-1445258,TRUE
KMM21997,2023-11-28,2023-11-28,2023-11-28,0.6,KMM21997-P9B-1345258,TRUE
KMM21997,2023-11-28,2023-11-28,2023-11-28,1.7,KMM21997-P9B-1445258,TRUE
KMM21997,2023-12-01,2023-12-01,2023-12-01,2.4,KMM21997-P4C-1345261,TRUE
KMM21997,2023-12-01,2023-12-01,2023-12-01,2.1,KMM21997-P4C-1445261,TRUE
KMM21997,2023-12-01,2023-12-01,2023-12-01,1.2,KMM21997-P8C-1345261,TRUE
KMM21997,2023-12-01,2023-12-01,2023-12-01,1.2,KMM21997-P8C-1445261,TRUE
KMM21997,2023-12-01,2023-12-01,2023-12-01,2.4,KMM21997-P9B-1345261,TRUE
KMM21997,2023-12-01,2023-12-01,2023-12-01,1.9,KMM21997-P9B-1445261,TRUE
KMM21997,2023-12-04,2023-12-04,2023-12-04,2.1,KMM21997-P4C-1345264,TRUE
KMM21997,2023-12-04,2023-12-04,2023-12-04,2.5,KMM21997-P4C-1445264,TRUE
KMM21997,2023-12-04,2023-12-04,2023-12-04,1.6,KMM21997-P8C-1345264,TRUE
KMM21997,2023-12-04,2023-12-04,2023-12-04,1.3,KMM21997-P8C-1445264,TRUE
KMM21997,2023-12-04,2023-12-04,2023-12-04,1.4,KMM21997-P9B-1345264,TRUE
KMM21997,2023-12-04,2023-12-04,2023-12-04,1.3,KMM21997-P9B-1445264,TRUE
KMM21997,2023-12-05,2023-12-05,2023-12-05,1.8,KMM21997-P4C-1345265,TRUE
KMM21997,2023-12-05,2023-12-05,2023-12-05,1,KMM21997-P4C-1445265,TRUE
KMM21997,2023-12-05,2023-12-05,2023-12-05,1.5,KMM21997-P8C-1345265,TRUE
KMM21997,2023-12-05,2023-12-05,2023-12-05,1,KMM21997-P8C-1445265,TRUE
KMM21997,2023-12-05,2023-12-05,2023-12-05,1.1,KMM21997-P9B-1345265,TRUE
KMM21997,2023-12-05,2023-12-05,2023-12-05,1,KMM21997-P9B-1445265,TRUE
KMM21997,2023-12-13,2023-12-13,2023-12-13,0.7,KMM21997-P4C-1345273,TRUE
KMM21997,2023-12-13,2023-12-13,2023-12-13,1.4,KMM21997-P4C-1445273,TRUE
KMM21997,2023-12-13,2023-12-13,2023-12-13,1.8,KMM21997-P8C-1345273,TRUE
KMM21997,2023-12-13,2023-12-13,2023-12-13,1.3,KMM21997-P8C-1445273,TRUE
KMM21997,2023-12-13,2023-12-13,2023-12-13,1.7,KMM21997-P9B-1345273,TRUE
KMM21997,2023-12-13,2023-12-13,2023-12-13,1.7,KMM21997-P9B-1445273,TRUE
KMM21997,2023-12-26,2023-12-26,2023-12-26,1,KMM21997-P4C-1345286,TRUE
KMM21997,2023-12-26,2023-12-26,2023-12-26,1.5,KMM21997-P4C-1445286,TRUE
KMM21997,2023-12-26,2023-12-26,2023-12-26,0.9,KMM21997-P8C-1345286,TRUE
KMM21997,2023-12-26,2023-12-26,2023-12-26,1.9,KMM21997-P8C-1445286,TRUE
KMM21997,2023-12-26,2023-12-26,2023-12-26,2.2,KMM21997-P9B-1345286,TRUE
KMM21997,2023-12-26,2023-12-26,2023-12-26,1.3,KMM21997-P9B-1445286,TRUE
LVE11997,2023-06-01,2023-06-01,2023-06-01,3.8,LVE11997-P8B-1545078,TRUE
LVE11997,2023-06-01,2023-06-01,2023-06-01,3.3,LVE11997-P8B-1645078,TRUE
LVE11997,2023-06-05,2023-06-05,2023-06-05,3.5,LVE11997-P4C-1545082,TRUE
LVE11997,2023-06-05,2023-06-05,2023-06-05,1.4,LVE11997-P4C-1645082,TRUE
LVE11997,2023-06-05,2023-06-05,2023-06-05,1.5,LVE11997-P8B-1545082,TRUE
LVE11997,2023-06-05,2023-06-05,2023-06-05,3.3,LVE11997-P8B-1645082,TRUE
LVE11997,2023-06-13,2023-06-13,2023-06-13,1.9,LVE11997-P4C-1545090,TRUE
LVE11997,2023-06-13,2023-06-13,2023-06-13,2.2,LVE11997-P4C-1645090,TRUE
LVE11997,2023-06-13,2023-06-13,2023-06-13,0.9,LVE11997-P8B-1545090,TRUE
LVE11997,2023-06-13,2023-06-13,2023-06-13,2.5,LVE11997-P8B-1645090,TRUE
LVE11997,2023-06-26,2023-06-26,2023-06-26,1,LVE11997-P4C-1545103,TRUE
LVE11997,2023-06-26,2023-06-26,2023-06-26,1.2,LVE11997-P4C-1645103,TRUE
LVE11997,2023-06-26,2023-06-26,2023-06-26,2.7,LVE11997-P8B-1545103,TRUE
LVE11997,2023-06-26,2023-06-26,2023-06-26,2.6,LVE11997-P8B-1645103,TRUE
LVE11997,2023-07-25,2023-07-25,2023-07-25,3,LVE11997-P4C-1545132,TRUE
LVE11997,2023-07-25,2023-07-25,2023-07-25,3.2,LVE11997-P4C-1645132,TRUE
LVE11997,2023-07-25,2023-07-25,2023-07-25,0.8,LVE11997-P8B-1545132,TRUE
LVE11997,2023-07-25,2023-07-25,2023-07-25,2.8,LVE11997-P8B-1645132,TRUE
LVE11997,2023-08-04,2023-08-04,2023-08-04,2.6,LVE11997-P4C-1545142,TRUE
LVE11997,2023-08-04,2023-08-04,2023-08-04,1.2,LVE11997-P4C-1645142,TRUE
LVE11997,2023-08-04,2023-08-04,2023-08-04,3.8,LVE11997-P8B-1545142,TRUE
LVE11997,2023-08-04,2023-08-04,2023-08-04,3.6,LVE11997-P8B-1645142,TRUE
LVE11997,2023-09-05,2023-09-05,2023-09-05,1,LVE11997-P4C-1545174,TRUE
LVE11997,2023-09-05,2023-09-05,2023-09-05,2.4,LVE11997-P4C-1645174,TRUE
LVE11997,2023-09-05,2023-09-05,2023-09-05,3.7,LVE11997-P8B-1545174,TRUE
LVE11997,2023-09-05,2023-09-05,2023-09-05,2.4,LVE11997-P8B-1645174,TRUE
LVE11997,2023-09-07,2023-09-07,2023-09-07,3,LVE11997-P4C-1545176,TRUE
LVE11997,2023-09-07,2023-09-07,2023-09-07,2.8,LVE11997-P4C-1645176,TRUE
LVE11997,2023-09-07,2023-09-07,2023-09-07,0.9,LVE11997-P8B-1545176,TRUE
LVE11997,2023-09-07,2023-09-07,2023-09-07,1.7,LVE11997-P8B-1645176,TRUE
LVE11997,2023-09-12,2023-09-12,2023-09-12,3.6,LVE11997-P4C-1545181,TRUE
LVE11997,2023-09-12,2023-09-12,2023-09-12,2.9,LVE11997-P4C-1645181,TRUE
LVE11997,2023-09-12,2023-09-12,2023-09-12,2.6,LVE11997-P8B-1545181,TRUE
LVE11997,2023-09-12,2023-09-12,2023-09-12,2.2,LVE11997-P8B-1645181,TRUE
LVE11997,2023-09-14,2023-09-14,2023-09-14,0.7,LVE11997-P4C-1545183,TRUE
LVE11997,2023-09-14,2023-09-14,2023-09-14,3.3,LVE11997-P4C-1645183,TRUE
LVE11997,2023-09-14,2023-09-14,2023-09-14,3.9,LVE11997-P8B-1545183,TRUE
LVE11997,2023-09-14,2023-09-14,2023-09-14,2.4,LVE11997-P8B-1645183,TRUE
LVE11997,2023-09-18,2023-09-18,2023-09-18,1.4,LVE11997-P4C-1545187,TRUE
LVE11997,2023-09-18,2023-09-18,2023-09-18,1.5,LVE11997-P4C-1645187,TRUE
LVE11997,2023-09-18,2023-09-18,2023-09-18,2.9,LVE11997-P8B-1545187,TRUE
LVE11997,2023-09-18,2023-09-18,2023-09-18,3.6,LVE11997-P8B-1645187,TRUE
LVE11997,2023-09-22,2023-09-22,2023-09-22,3.7,LVE11997-P4C-1545191,TRUE
LVE11997,2023-09-22,2023-09-22,2023-09-22,1,LVE11997-P4C-1645191,TRUE
LVE11997,2023-09-22,2023-09-22,2023-09-22,2.2,LVE11997-P8B-1545191,TRUE
LVE11997,2023-09-22,2023-09-22,2023-09-22,1.3,LVE11997-P8B-1645191,TRUE
LVE11997,2023-10-10,2023-10-10,2023-10-10,2.8,LVE11997-P4C-1545209,TRUE
LVE11997,2023-10-10,2023-10-10,2023-10-10,2.3,LVE11997-P4C-1645209,TRUE
LVE11997,2023-10-10,2023-10-10,2023-10-10,1.1,LVE11997-P8B-1545209,TRUE
LVE11997,2023-10-10,2023-10-10,2023-10-10,3.4,LVE11997-P8B-1645209,TRUE
LVE11997,2023-11-09,2023-11-09,2023-11-09,2,LVE11997-P4C-1545239,TRUE
LVE11997,2023-11-09,2023-11-09,2023-11-09,3.6,LVE11997-P4C-1645239,TRUE
LVE11997,2023-11-09,2023-11-09,2023-11-09,2,LVE11997-P8C-1545239,TRUE
LVE11997,2023-11-09,2023-11-09,2023-11-09,1,LVE11997-P8C-1645239,TRUE
LVE11997,2023-12-04,2023-12-04,2023-12-04,3.2,LVE11997-P4C-1545264,TRUE
LVE11997,2023-12-04,2023-12-04,2023-12-04,2.2,LVE11997-P4C-1645264,TRUE
LVE11997,2023-12-04,2023-12-04,2023-12-04,3.4,LVE11997-P8C-1545264,TRUE
LVE11997,2023-12-04,2023-12-04,2023-12-04,2.8,LVE11997-P8C-1645264,TRUE
LVE11997,2023-12-05,2023-12-05,2023-12-05,3.8,LVE11997-P4C-1545265,TRUE
LVE11997,2023-12-05,2023-12-05,2023-12-05,1.2,LVE11997-P4C-1645265,TRUE
LVE11997,2023-12-05,2023-12-05,2023-12-05,1.2,LVE11997-P8C-1545265,TRUE
LVE11997,2023-12-05,2023-12-05,2023-12-05,1.9,LVE11997-P8C-1645265,TRUE
LVE11997,2023-12-12,2023-12-12,2023-12-12,1.1,LVE11997-P4C-1545272,TRUE
LVE11997,2023-12-12,2023-12-12,2023-12-12,3,LVE11997-P4C-1645272,TRUE
LVE11997,2023-12-12,2023-12-12,2023-12-12,3.3,LVE11997-P8C-1545272,TRUE
LVE11997,2023-12-12,2023-12-12,2023-12-12,0.8,LVE11997-P8C-1645272,TRUE
LVE11997,2023-12-13,2023-12-13,2023-12-13,1.5,LVE11997-P4C-1545273,TRUE
LVE11997,2023-12-13,2023-12-13,2023-12-13,0.9,LVE11997-P4C-1645273,TRUE
LVE11997,2023-12-13,2023-12-13,2023-12-13,3,LVE11997-P8C-1545273,TRUE
LVE11997,2023-12-13,2023-12-13,2023-12-13,1.4,LVE11997-P8C-1645273,TRUE
LVE11997,2023-12-26,2023-12-26,2023-12-26,3.6,LVE11997-P4C-1545286,TRUE
LVE11997,2023-12-26,2023-12-26,2023-12-26,2.8,LVE11997-P4C-1645286,TRUE
LVE11997,2023-12-26,2023-12-26,2023-12-26,1.5,LVE11997-P8C-1545286,TRUE
LVE11997,2023-12-26,2023-12-26,2023-12-26,1,LVE11997-P8C-1645286,TRUE
MDA11995,2023-06-05,2023-06-05,2023-06-05,6.3,MDA11995-P4C-1745082,TRUE
MDA11995,2023-06-05,2023-06-05,2023-06-05,6.6,MDA11995-P4C-1845082,TRUE
MDA11995,2023-06-26,2023-06-26,2023-06-26,6.9,MDA11995-P4C-1745103,TRUE
MDA11995,2023-06-26,2023-06-26,2023-06-26,4.3,MDA11995-P4C-1845103,TRUE
MDA11995,2023-06-27,2023-06-27,2023-06-27,3.5,MDA11995-P4C-1745104,TRUE
MDA11995,2023-06-27,2023-06-27,2023-06-27,1.5,MDA11995-P4C-1845104,TRUE
MDA11995,2023-07-24,2023-07-24,2023-07-24,1.5,MDA11995-P4C-1745131,TRUE
MDA11995,2023-07-24,2023-07-24,2023-07-24,5.6,MDA11995-P4C-1845131,TRUE
MDA11995,2023-08-21,2023-08-25,2023-08-21,6.6,MDA11995-P4C-1745159,TRUE
MDA11995,2023-08-21,2023-08-25,2023-08-21,5.5,MDA11995-P4C-1845159,TRUE
MDA11995,2023-08-21,2023-08-25,2023-08-22,1.5,MDA11995-P4C-1745160,TRUE
MDA11995,2023-08-22,2023-08-22,2023-08-22,1.5,MDA11995-P4C-1745160,TRUE
MDA11995,2023-08-21,2023-08-25,2023-08-22,2.2,MDA11995-P4C-1845160,TRUE
MDA11995,2023-08-22,2023-08-22,2023-08-22,2.2,MDA11995-P4C-1845160,TRUE
MDA11995,2023-08-21,2023-08-25,2023-08-23,4.8,MDA11995-P4C-1745161,TRUE
MDA11995,2023-08-21,2023-08-25,2023-08-23,6.4,MDA11995-P4C-1845161,TRUE
MDA11995,2023-08-21,2023-08-25,2023-08-24,1.9,MDA11995-P4C-1745162,TRUE
MDA11995,2023-08-21,2023-08-25,2023-08-24,3.5,MDA11995-P4C-1845162,TRUE
MDA11995,2023-08-21,2023-08-25,2023-08-25,5.8,MDA11995-P4C-1745163,TRUE
MDA11995,2023-08-21,2023-08-25,2023-08-25,3.5,MDA11995-P4C-1845163,TRUE
MDA11995,2023-09-04,2023-09-04,2023-09-04,6.4,MDA11995-P4C-1745173,TRUE
MDA11995,2023-09-04,2023-09-04,2023-09-04,7.1,MDA11995-P4C-1845173,TRUE
MDA11995,2023-09-05,2023-09-05,2023-09-05,6.5,MDA11995-P4C-1745174,TRUE
MDA11995,2023-09-05,2023-09-05,2023-09-05,5.6,MDA11995-P4C-1845174,TRUE
MDA11995,2023-09-07,2023-09-07,2023-09-07,5.4,MDA11995-P4C-1745176,TRUE
MDA11995,2023-09-07,2023-09-07,2023-09-07,3.5,MDA11995-P4C-1845176,TRUE
MDA11995,2023-09-12,2023-09-12,2023-09-12,6.8,MDA11995-P4C-1745181,TRUE
MDA11995,2023-09-12,2023-09-12,2023-09-12,6.7,MDA11995-P4C-1845181,TRUE
MDA11995,2023-09-14,2023-09-14,2023-09-14,1.8,MDA11995-P4C-1745183,TRUE
MDA11995,2023-09-14,2023-09-14,2023-09-14,2.9,MDA11995-P4C-1845183,TRUE
MDA11995,2023-09-22,2023-09-22,2023-09-22,3.9,MDA11995-P4C-1745191,TRUE
MDA11995,2023-09-22,2023-09-22,2023-09-22,4.9,MDA11995-P4C-1845191,TRUE
MDA11995,2023-10-26,2023-10-26,2023-10-26,1.6,MDA11995-P4C-1745225,TRUE
MDA11995,2023-10-26,2023-10-26,2023-10-26,1,MDA11995-P4C-1845225,TRUE
MDA11995,2023-10-26,2023-10-26,2023-10-26,2.5,MDA11995-P8C-1745225,TRUE
MDA11995,2023-10-26,2023-10-26,2023-10-26,1.2,MDA11995-P8C-1845225,TRUE
MDA11995,2023-11-02,2023-11-02,2023-11-02,2.3,MDA11995-P4C-1745232,TRUE
MDA11995,2023-11-02,2023-11-02,2023-11-02,1.6,MDA11995-P4C-1845232,TRUE
MDA11995,2023-11-02,2023-11-02,2023-11-02,1.8,MDA11995-P8C-1745232,TRUE
MDA11995,2023-11-02,2023-11-02,2023-11-02,3.7,MDA11995-P8C-1845232,TRUE
MDA11995,2023-12-04,2023-12-04,2023-12-04,1.2,MDA11995-P4C-1745264,TRUE
MDA11995,2023-12-04,2023-12-04,2023-12-04,1.9,MDA11995-P4C-1845264,TRUE
MDA11995,2023-12-04,2023-12-04,2023-12-04,1.9,MDA11995-P8C-1745264,TRUE
MDA11995,2023-12-04,2023-12-04,2023-12-04,2.8,MDA11995-P8C-1845264,TRUE
MDA11995,2023-12-05,2023-12-05,2023-12-05,1.8,MDA11995-P4C-1745265,TRUE
MDA11995,2023-12-05,2023-12-05,2023-12-05,3.6,MDA11995-P4C-1845265,TRUE
MDA11995,2023-12-05,2023-12-05,2023-12-05,1,MDA11995-P8C-1745265,TRUE
MDA11995,2023-12-05,2023-12-05,2023-12-05,2.3,MDA11995-P8C-1845265,TRUE
MDA11995,2023-12-13,2023-12-13,2023-12-13,3.2,MDA11995-P4C-1745273,TRUE
MDA11995,2023-12-13,2023-12-13,2023-12-13,1.8,MDA11995-P4C-1845273,TRUE
MDA11995,2023-12-13,2023-12-13,2023-12-13,3.5,MDA11995-P8C-1745273,TRUE
MDA11995,2023-12-13,2023-12-13,2023-12-13,2.4,MDA11995-P8C-1845273,TRUE
MDA11995,2023-12-20,2023-12-20,2023-12-20,3.3,MDA11995-P4C-1745280,TRUE
MDA11995,2023-12-20,2023-12-20,2023-12-20,2.3,MDA11995-P4C-1845280,TRUE
MDA11995,2023-12-20,2023-12-20,2023-12-20,1.1,MDA11995-P8C-1745280,TRUE
MDA11995,2023-12-20,2023-12-20,2023-12-20,2.4,MDA11995-P8C-1845280,TRUE
MDA11995,2023-12-26,2023-12-26,2023-12-26,2.9,MDA11995-P4C-1745286,TRUE
MDA11995,2023-12-26,2023-12-26,2023-12-26,2.3,MDA11995-P4C-1845286,TRUE
MDA11995,2023-12-26,2023-12-26,2023-12-26,3.1,MDA11995-P8C-1745286,TRUE
MDA11995,2023-12-26,2023-12-26,2023-12-26,2.9,MDA11995-P8C-1845286,TRUE
